what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1455856586512
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1455856586513
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1455856586517
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1455856586518
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1455856586519
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1455856586519
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1455856586519
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1455856586520
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1455856586523
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1455856586529
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1455856586533
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1455856586537
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1455856586538
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1455856586539
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1455856586540
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1455856586547
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1455856586548
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1455856586549
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1455856586550
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1455856586552
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1455856586552
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1455856586553
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1455856586553
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1455856586555
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1455856586555
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1455856586556
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1455856586557
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1455856586558
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1455856586559
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1455856586559
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1455856586560
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1455856586562
os,sysinfo,,,"linux",1455856586566
arch,sysinfo,,,"x86_64",1455856586566
ws,sysinfo,,,"gtk",1455856586566
locale,sysinfo,,,"es_CO",1455856586566
processors,sysinfo,,,"4",1455856586566
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1455856586566
java.runtime.version,sysinfo,,,"1.8.0_72-b15",1455856586566
java.specification.name,sysinfo,,,"Java Platform API Specification",1455856586566
java.specification.vendor,sysinfo,,,"Oracle Corporation",1455856586566
java.specification.version,sysinfo,,,"1.8",1455856586566
java.vendor,sysinfo,,,"Oracle Corporation",1455856586566
java.version,sysinfo,,,"1.8.0_72",1455856586566
java.vm.info,sysinfo,,,"mixed mode",1455856586566
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1455856586566
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1455856586566
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1455856586566
java.vm.specification.version,sysinfo,,,"1.8",1455856586566
java.vm.vendor,sysinfo,,,"Oracle Corporation",1455856586566
java.vm.version,sysinfo,,,"25.72-b15",1455856586566
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856588756
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856588848
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856609085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455856609180
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856611645
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856906927
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856910526
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.import",1455856913405
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856913434
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856917375
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.export",1455856932589
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856932615
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856936613
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.export",1455856960983
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856961004
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856967343
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856970152
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856970166
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856977226
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856977239
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856984674
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856988262
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.export",1455856997830
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455856997849
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857000081
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857004176
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857008718
no handler,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1455857013764
no handler,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1455857014037
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.export",1455857046775
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857046794
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857048630
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857084560
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857085775
closed,view,org.eclipse.ui.navigator.resources,3.5.0.v20150422-0725,"org.eclipse.ui.navigator.ProjectExplorer",1455857087502
closed,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1455857087531
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455857087559
closed,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455857087736
stopped,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1455857088231
stopped,bundle,org.eclipse.buildship.ui,1.0.5.v20150922-2202,"org.eclipse.buildship.ui",1455857088232
stopped,bundle,org.eclipse.buildship.core,1.0.5.v20150922-2202,"org.eclipse.buildship.core",1455857088233
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.apidocs.rcp",1455857088234
stopped,bundle,org.eclipse.recommenders.snipmatch.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch.rcp",1455857088235
stopped,bundle,org.eclipse.recommenders.coordinates.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates.rcp",1455857088236
stopped,bundle,org.eclipse.recommenders.models,2.2.4.v20150914-0857,"org.eclipse.recommenders.models",1455857088237
stopped,bundle,org.eclipse.recommenders.snipmatch,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch",1455857088238
stopped,bundle,org.eclipse.recommenders.coordinates,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates",1455857088240
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1455857088242
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1455857088251
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1455857088252
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1455857088258
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1455857088259
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1455857088265
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1455857088273
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1455857088279
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1455857088279
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1455857088280
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1455857088281
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1455857088282
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1455857088286
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20131227-1524,"org.eclipse.ui.cheatsheets",1455857088291
stopped,bundle,org.eclipse.help.ui,4.0.100.v20140401-0608,"org.eclipse.help.ui",1455857088292
stopped,bundle,org.eclipse.help.webapp,3.7.0.v20150425-0643,"org.eclipse.help.webapp",1455857088293
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1455857088293
stopped,bundle,org.eclipse.ui.intro.universal,3.2.800.v20150325-0952,"org.eclipse.ui.intro.universal",1455857088294
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1455857088295
stopped,bundle,org.eclipse.ui.intro,3.4.300.v20141007-1449,"org.eclipse.ui.intro",1455857088296
stopped,bundle,org.eclipse.help.base,4.0.300.v20150904-0015,"org.eclipse.help.base",1455857088297
stopped,bundle,org.eclipse.equinox.http.jetty,3.1.1.v20150818-2108,"org.eclipse.equinox.http.jetty",1455857088299
stopped,bundle,org.eclipse.egit.mylyn.ui,4.0.3.201509231615-r,"org.eclipse.egit.mylyn.ui",1455857088302
stopped,bundle,org.eclipse.mylyn.git.ui,1.9.0.v20150908-1643,"org.eclipse.mylyn.git.ui",1455857088303
stopped,bundle,org.eclipse.egit.ui,4.0.3.201509231615-r,"org.eclipse.egit.ui",1455857088303
stopped,bundle,org.eclipse.mylyn.git.core,1.9.0.v20150625-2043,"org.eclipse.mylyn.git.core",1455857088304
stopped,bundle,org.eclipse.oomph.setup.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.editor",1455857088311
stopped,bundle,org.eclipse.oomph.resources.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.resources.edit",1455857088313
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.editor",1455857088314
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.edit",1455857088315
stopped,bundle,org.eclipse.oomph.predicates.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates.edit",1455857088315
stopped,bundle,org.eclipse.oomph.resources,1.2.0.v20150915-0926,"org.eclipse.oomph.resources",1455857088316
stopped,bundle,org.eclipse.oomph.workingsets,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets",1455857088316
stopped,bundle,org.eclipse.oomph.predicates,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates",1455857088317
stopped,bundle,org.eclipse.egit.core,4.0.3.201509231615-r,"org.eclipse.egit.core",1455857088317
stopped,bundle,org.eclipse.jgit.archive,4.0.3.201509231615-r,"org.eclipse.jgit.archive",1455857088318
stopped,bundle,org.eclipse.jgit,4.0.3.201509231615-r,"org.eclipse.jgit",1455857088318
stopped,bundle,org.eclipse.m2e.discovery,1.6.2.20150902-0002,"org.eclipse.m2e.discovery",1455857088319
stopped,bundle,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor",1455857088320
stopped,bundle,org.eclipse.m2e.editor.xml,1.6.2.20150902-0002,"org.eclipse.m2e.editor.xml",1455857088321
stopped,bundle,org.eclipse.m2e.jdt,1.6.2.20150902-0002,"org.eclipse.m2e.jdt",1455857088322
stopped,bundle,org.eclipse.m2e.launching,1.6.2.20150902-0002,"org.eclipse.m2e.launching",1455857088323
stopped,bundle,org.eclipse.m2e.profiles.ui,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.ui",1455857088323
stopped,bundle,org.eclipse.m2e.refactoring,1.6.2.20150902-0002,"org.eclipse.m2e.refactoring",1455857088324
stopped,bundle,org.eclipse.m2e.profiles.core,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.core",1455857088325
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.chain.rcp",1455857088326
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.completion.rcp",1455857088326
stopped,bundle,org.eclipse.recommenders.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.rcp",1455857088327
stopped,bundle,org.eclipse.recommenders.injection,2.2.4.v20150914-0857,"org.eclipse.recommenders.injection",1455857088329
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1455857088330
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1455857088330
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1455857088331
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1455857088333
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1455857088335
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1455857088335
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1455857088336
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1455857088337
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1455857088338
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1455857088339
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1455857088340
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1455857088341
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1455857088342
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1455857088343
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1455857088344
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1455857088354
stopped,bundle,org.eclipse.m2e.core.ui,1.6.2.20150902-0002,"org.eclipse.m2e.core.ui",1455857088355
stopped,bundle,org.eclipse.m2e.core,1.6.2.20150902-0002,"org.eclipse.m2e.core",1455857088356
stopped,bundle,org.eclipse.epp.logging.aeri.ui,1.0.1.v20150913-0716,"org.eclipse.epp.logging.aeri.ui",1455857088356
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.hudson.ui",1455857088357
stopped,bundle,org.eclipse.mylyn.hudson.core,1.9.0.v20150908-1655,"org.eclipse.mylyn.hudson.core",1455857088357
stopped,bundle,org.eclipse.recommenders.utils.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.utils.rcp",1455857088358
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.tasks.ui",1455857088358
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.17.0.v20150717-1708,"org.eclipse.mylyn.bugzilla.ui",1455857088358
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.bugzilla.core",1455857088359
stopped,bundle,org.eclipse.mylyn.builds.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.builds.ui",1455857088359
stopped,bundle,org.eclipse.mylyn.help.ui,3.17.0.v20150828-1845,"org.eclipse.mylyn.help.ui",1455857088359
stopped,bundle,org.eclipse.mylyn.java.tasks,3.17.0.v20150625-2044,"org.eclipse.mylyn.java.tasks",1455857088360
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.17.0.v20150625-2043,"org.eclipse.mylyn.tasks.bugs",1455857088361
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.tasks.index.core",1455857088363
stopped,bundle,org.eclipse.mylyn.team.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.team.ui",1455857088363
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1455857088364
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.17.0.v20150909-1822,"org.eclipse.mylyn.tasks.ui",1455857088364
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.400.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk",1455857088365
stopped,bundle,org.eclipse.mylyn.java.ui,3.17.0.v20150828-2014,"org.eclipse.mylyn.java.ui",1455857088367
