what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.6.201.v20150819-1034,"org.eclipse.ltk.core.refactoring",1456028519760
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.200.v20140625-1835,"org.eclipse.ltk.ui.refactoring",1456028519761
started,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1456028519762
started,bundle,org.eclipse.mylyn.bugzilla.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.bugzilla.core",1456028519762
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.17.0.v20150717-1708,"org.eclipse.mylyn.bugzilla.ui",1456028519763
started,bundle,org.eclipse.mylyn.builds.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.builds.ui",1456028519764
started,bundle,org.eclipse.mylyn.commons.core,3.17.0.v20150625-2042,"org.eclipse.mylyn.commons.core",1456028519764
started,bundle,org.eclipse.mylyn.commons.net,3.17.0.v20150706-2057,"org.eclipse.mylyn.commons.net",1456028519764
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.notifications.core",1456028519765
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.9.0.v20150828-2041,"org.eclipse.mylyn.commons.notifications.feed",1456028519765
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.repositories.ui",1456028519766
started,bundle,org.eclipse.mylyn.commons.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.ui",1456028519792
started,bundle,org.eclipse.mylyn.commons.workbench,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.workbench",1456028519793
started,bundle,org.eclipse.mylyn.context.core,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.core",1456028519794
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.tasks.ui",1456028519795
started,bundle,org.eclipse.mylyn.monitor.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.monitor.ui",1456028519795
started,bundle,org.eclipse.mylyn.tasks.ui,3.17.0.v20150909-1822,"org.eclipse.mylyn.tasks.ui",1456028519797
started,bundle,org.eclipse.mylyn.team.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.team.ui",1456028519798
started,bundle,org.eclipse.oomph.base,1.2.0.v20150915-0926,"org.eclipse.oomph.base",1456028519798
started,bundle,org.eclipse.oomph.base.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.base.edit",1456028519799
started,bundle,org.eclipse.oomph.jreinfo.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.jreinfo.ui",1456028519800
started,bundle,org.eclipse.oomph.p2,1.2.0.v20150915-0926,"org.eclipse.oomph.p2",1456028519800
started,bundle,org.eclipse.oomph.p2.core,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.core",1456028519801
started,bundle,org.eclipse.oomph.p2.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.edit",1456028519802
started,bundle,org.eclipse.oomph.p2.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.ui",1456028519805
started,bundle,org.eclipse.oomph.predicates,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates",1456028519806
started,bundle,org.eclipse.oomph.predicates.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates.edit",1456028519807
started,bundle,org.eclipse.oomph.preferences,1.2.0.v20150915-0926,"org.eclipse.oomph.preferences",1456028519809
started,bundle,org.eclipse.oomph.resources,1.2.0.v20150915-0926,"org.eclipse.oomph.resources",1456028519810
started,bundle,org.eclipse.oomph.setup,1.2.0.v20150915-0926,"org.eclipse.oomph.setup",1456028519810
started,bundle,org.eclipse.oomph.setup.core,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.core",1456028519811
started,bundle,org.eclipse.oomph.setup.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.edit",1456028519814
started,bundle,org.eclipse.oomph.setup.p2,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.p2",1456028519815
started,bundle,org.eclipse.oomph.setup.p2.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.p2.edit",1456028519816
started,bundle,org.eclipse.oomph.setup.sync,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.sync",1456028519866
started,bundle,org.eclipse.oomph.setup.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.ui",1456028519867
started,bundle,org.eclipse.oomph.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.ui",1456028519888
started,bundle,org.eclipse.oomph.util,1.2.0.v20150915-0926,"org.eclipse.oomph.util",1456028519889
started,bundle,org.eclipse.oomph.workingsets,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets",1456028519889
started,bundle,org.eclipse.oomph.workingsets.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.editor",1456028519898
started,bundle,org.eclipse.team.core,3.7.100.v20150203-1452,"org.eclipse.team.core",1456028519899
started,bundle,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.ui",1456028519899
started,bundle,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui",1456028519900
started,bundle,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console",1456028519905
started,bundle,org.eclipse.ui.editors,3.9.0.v20150213-1939,"org.eclipse.ui.editors",1456028519905
started,bundle,org.eclipse.ui.forms,3.6.200.v20150506-2029,"org.eclipse.ui.forms",1456028519905
started,bundle,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.ide",1456028519907
started,bundle,org.eclipse.ui.ide.application,1.1.0.v20150422-0725,"org.eclipse.ui.ide.application",1456028519907
started,bundle,org.eclipse.ui.monitoring,1.0.0.v20150512-1436,"org.eclipse.ui.monitoring",1456028519908
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1456028519908
started,bundle,org.eclipse.ui.themes,1.1.0.v20150511-0913,"org.eclipse.ui.themes",1456028519908
started,bundle,org.eclipse.ui.views,3.8.0.v20150422-0725,"org.eclipse.ui.views",1456028519909
started,bundle,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"org.eclipse.ui.workbench",1456028519910
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.workbench.texteditor",1456028519911
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1456028519912
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1456028519912
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1456028519913
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1456028519913
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1456028519914
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1456028519914
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1456028519969
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1456028519970
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1456028519971
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1456028519971
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1456028520097
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1456028520124
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1456028520124
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1456028520125
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1456028520126
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1456028520153
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1456028520167
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1456028520205
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1456028520237
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1456028520238
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1456028520239
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1456028520245
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1456028520246
os,sysinfo,,,"linux",1456028520250
arch,sysinfo,,,"x86_64",1456028520250
ws,sysinfo,,,"gtk",1456028520250
locale,sysinfo,,,"es_CO",1456028520250
processors,sysinfo,,,"4",1456028520250
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1456028520250
java.runtime.version,sysinfo,,,"1.8.0_72-b15",1456028520250
java.specification.name,sysinfo,,,"Java Platform API Specification",1456028520250
java.specification.vendor,sysinfo,,,"Oracle Corporation",1456028520250
java.specification.version,sysinfo,,,"1.8",1456028520250
java.vendor,sysinfo,,,"Oracle Corporation",1456028520250
java.version,sysinfo,,,"1.8.0_72",1456028520250
java.vm.info,sysinfo,,,"mixed mode",1456028520250
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1456028520250
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1456028520250
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1456028520250
java.vm.specification.version,sysinfo,,,"1.8",1456028520250
java.vm.vendor,sysinfo,,,"Oracle Corporation",1456028520250
java.vm.version,sysinfo,,,"25.72-b15",1456028520250
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028724185
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028731258
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028750079
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456028752302
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1456028752475
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1456028752492
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1456028752539
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1456028752540
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1456028752765
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1456028752781
started,bundle,org.eclipse.compare,3.5.600.v20150420-1449,"org.eclipse.compare",1456028753076
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028753383
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028756371
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028756422
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028760840
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028762320
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028763314
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028764103
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028768296
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028768359
started,bundle,org.eclipse.wb.core.lib,1.8.0.r45x201506110820,"org.eclipse.wb.core.lib",1456028776118
started,bundle,org.eclipse.wb.core,1.8.0.r45x201506110820,"org.eclipse.wb.core",1456028776157
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028776607
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456028777025
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456028777096
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028779468
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028782049
started,bundle,org.eclipse.recommenders.injection,2.2.4.v20150914-0857,"org.eclipse.recommenders.injection",1456028803780
started,bundle,org.eclipse.recommenders.apidocs.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.apidocs.rcp",1456028803801
started,bundle,org.eclipse.recommenders.chain.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.chain.rcp",1456028803803
started,bundle,org.eclipse.recommenders.completion.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.completion.rcp",1456028803810
started,bundle,org.eclipse.recommenders.coordinates.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates.rcp",1456028803822
started,bundle,org.eclipse.recommenders.coordinates,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates",1456028803829
started,bundle,org.eclipse.recommenders.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.rcp",1456028803869
started,bundle,org.eclipse.recommenders.snipmatch.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch.rcp",1456028803882
started,bundle,org.eclipse.recommenders.models,2.2.4.v20150914-0857,"org.eclipse.recommenders.models",1456028804023
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456028804515
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456028805676
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028806767
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028807212
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028807226
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028807256
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028807312
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028808318
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028811621
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028813792
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456028816762
started,bundle,org.eclipse.recommenders.utils.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.utils.rcp",1456028816886
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028817042
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028820812
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028820876
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1456028831757
started,bundle,org.eclipse.debug.ui,3.11.100.v20150731-1137,"org.eclipse.debug.ui",1456028831915
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1456028831991
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1456028850745
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028850763
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028850777
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028850782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456028850855
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028891882
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028894321
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028905300
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028908543
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineEnd",1456028916588
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028921170
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028929159
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1456028944918
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1456028944972
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456028945479
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1456028945684
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1456028945709
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1456028945727
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1456028945732
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1456028945762
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1456028945838
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1456028945858
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028946509
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028951679
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028954598
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456028961231
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1456028964046
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1456028965606
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456029016446
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029018228
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029028615
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456029032300
